,player_A,player_B,winner,loser
49424,4,2,4,2
49425,6,1,1,6
49426,3,2,2,3
49427,7,1,1,7
49428,7,3,3,7
49429,7,3,3,7
49430,7,6,6,7
49431,5,0,5,0
49432,6,1,1,6
49433,4,2,4,2
49434,3,7,7,3
49435,7,3,7,3
49436,6,0,0,6
49437,4,1,4,1
49438,3,4,3,4
49439,0,5,0,5
49440,4,1,1,4
49441,7,0,0,7
49442,5,0,0,5
49443,1,0,1,0
49444,6,0,6,0
49445,6,1,6,1
49446,0,6,6,0
49447,6,2,2,6
49448,7,6,7,6
49449,3,0,3,0
49450,7,2,2,7
49451,6,3,3,6
49452,3,2,2,3
49453,7,4,4,7
49454,0,1,0,1
49455,1,4,1,4
49456,6,5,5,6
49457,5,6,5,6
49458,5,4,5,4
49459,1,0,1,0
49460,2,1,2,1
49461,2,3,2,3
49462,1,5,5,1
49463,0,3,0,3
49464,1,6,1,6
49465,0,3,0,3
49466,3,6,6,3
49467,7,2,2,7
49468,0,7,7,0
49469,3,6,6,3
49470,5,7,7,5
49471,7,2,7,2
49472,7,0,0,7
49473,3,6,6,3
49474,3,7,3,7
49475,1,3,1,3
49476,1,3,1,3
49477,7,2,7,2
49478,1,5,5,1
49479,0,1,1,0
49480,3,2,3,2
49481,3,4,4,3
49482,4,6,4,6
49483,6,1,1,6
49484,4,5,4,5
49485,1,4,1,4
49486,0,7,0,7
49487,1,5,1,5
49488,7,0,0,7
49489,7,3,3,7
49490,1,5,5,1
49491,4,1,4,1
49492,3,7,3,7
49493,7,3,3,7
49494,7,2,2,7
49495,6,5,6,5
49496,5,6,5,6
49497,2,5,5,2
49498,2,3,2,3
49499,6,4,4,6
49500,4,7,4,7
49501,3,5,3,5
49502,6,0,6,0
49503,3,5,5,3
49504,0,5,5,0
49505,0,6,0,6
49506,5,2,2,5
49507,7,2,2,7
49508,5,3,5,3
49509,7,3,3,7
49510,3,7,7,3
49511,7,5,5,7
49512,3,4,4,3
49513,0,5,0,5
49514,6,1,1,6
49515,1,7,7,1
49516,3,5,5,3
49517,1,5,1,5
49518,3,0,3,0
49519,3,2,2,3
49520,3,7,7,3
49521,0,6,6,0
49522,3,0,0,3
49523,6,4,4,6
49524,7,3,7,3
49525,0,1,1,0
49526,2,5,5,2
49527,4,7,4,7
49528,7,0,0,7
49529,7,1,7,1
49530,0,1,1,0
49531,3,0,3,0
49532,3,4,4,3
49533,6,4,4,6
49534,4,2,4,2
49535,7,5,5,7
49536,5,2,2,5
49537,6,1,1,6
49538,6,0,6,0
49539,2,4,2,4
49540,2,1,2,1
49541,3,1,1,3
49542,5,7,7,5
49543,0,6,6,0
49544,2,4,4,2
49545,2,6,2,6
49546,2,7,2,7
49547,5,0,0,5
49548,6,7,6,7
49549,4,1,4,1
49550,0,4,4,0
49551,1,7,1,7
49552,4,7,4,7
49553,7,0,7,0
49554,5,6,6,5
49555,3,1,1,3
49556,2,6,2,6
49557,0,4,4,0
49558,6,2,6,2
49559,3,5,5,3
49560,0,6,0,6
49561,1,4,4,1
49562,5,0,5,0
49563,4,1,4,1
49564,3,5,5,3
49565,3,2,2,3
49566,5,7,7,5
49567,1,4,4,1
49568,5,6,6,5
49569,7,3,7,3
49570,2,6,6,2
49571,3,0,0,3
49572,3,5,5,3
49573,3,7,3,7
49574,6,7,7,6
49575,3,7,7,3
49576,1,7,1,7
49577,5,4,5,4
49578,5,2,5,2
49579,3,5,5,3
49580,2,1,2,1
49581,0,3,3,0
49582,6,5,5,6
49583,2,7,2,7
49584,7,6,7,6
49585,5,4,4,5
49586,2,6,2,6
49587,4,5,4,5
49588,0,2,0,2
49589,3,4,3,4
49590,2,7,7,2
49591,1,4,1,4
49592,6,4,4,6
49593,1,0,0,1
49594,3,6,6,3
49595,1,0,1,0
49596,6,1,1,6
49597,0,7,0,7
49598,3,7,3,7
49599,5,3,5,3
49600,1,0,0,1
49601,7,1,1,7
49602,6,0,0,6
49603,5,4,5,4
49604,3,4,4,3
49605,4,2,2,4
49606,5,2,5,2
49607,7,2,2,7
49608,5,3,5,3
49609,2,5,2,5
49610,4,5,4,5
49611,7,3,7,3
49612,2,7,7,2
49613,2,5,5,2
49614,7,1,7,1
49615,3,6,6,3
49616,7,3,7,3
49617,4,6,4,6
49618,7,1,1,7
49619,1,4,4,1
49620,6,5,5,6
49621,7,0,7,0
49622,0,2,2,0
49623,5,7,5,7
49624,7,4,4,7
49625,7,3,3,7
49626,7,1,1,7
49627,4,7,4,7
49628,0,1,0,1
49629,5,1,5,1
49630,6,2,6,2
49631,3,0,0,3
49632,0,7,0,7
49633,5,3,5,3
49634,5,2,5,2
49635,7,0,7,0
49636,0,5,5,0
49637,7,0,0,7
49638,0,7,7,0
49639,5,2,5,2
49640,7,0,0,7
49641,2,0,0,2
49642,6,0,0,6
49643,3,6,3,6
49644,6,7,6,7
49645,7,1,1,7
49646,7,1,1,7
49647,6,7,6,7
49648,7,0,0,7
49649,4,5,4,5
49650,6,1,6,1
49651,6,5,5,6
49652,6,5,6,5
49653,2,5,2,5
49654,0,1,0,1
49655,6,2,6,2
49656,5,7,7,5
49657,6,4,4,6
49658,0,3,0,3
49659,6,3,6,3
49660,4,0,4,0
49661,1,6,1,6
49662,4,2,4,2
49663,2,0,2,0
49664,4,7,4,7
49665,0,7,0,7
49666,7,1,1,7
49667,6,5,5,6
49668,6,3,3,6
49669,5,2,5,2
49670,0,4,4,0
49671,4,1,4,1
49672,3,2,3,2
49673,1,7,7,1
49674,5,4,4,5
49675,6,0,0,6
49676,6,5,5,6
49677,4,3,4,3
49678,1,5,5,1
49679,1,7,1,7
49680,2,1,2,1
49681,6,3,6,3
49682,2,0,2,0
49683,1,0,0,1
49684,6,3,6,3
49685,5,6,5,6
49686,5,7,7,5
49687,3,0,0,3
49688,5,3,5,3
49689,5,1,1,5
49690,2,4,2,4
49691,0,4,0,4
49692,1,5,5,1
49693,4,7,4,7
49694,1,4,4,1
49695,3,5,5,3
49696,6,5,5,6
49697,6,3,3,6
49698,1,6,1,6
49699,7,5,5,7
49700,2,0,0,2
49701,3,5,5,3
49702,0,1,1,0
49703,4,3,4,3
49704,3,7,3,7
49705,7,5,7,5
49706,7,1,1,7
49707,3,5,5,3
49708,5,0,5,0
49709,0,1,1,0
49710,6,3,6,3
49711,2,7,2,7
49712,4,6,4,6
49713,6,3,6,3
49714,5,1,1,5
49715,5,0,0,5
49716,6,5,5,6
49717,5,2,5,2
49718,0,1,0,1
49719,0,1,1,0
49720,2,7,2,7
49721,1,3,1,3
49722,6,4,6,4
49723,2,3,3,2
49724,1,5,5,1
49725,5,7,5,7
49726,4,7,4,7
49727,3,7,7,3
49728,2,1,2,1
49729,7,0,0,7
49730,3,2,3,2
49731,4,3,4,3
49732,2,5,5,2
49733,3,2,2,3
49734,3,5,5,3
49735,6,4,6,4
49736,0,6,0,6
49737,6,7,7,6
49738,3,1,3,1
49739,1,5,1,5
49740,1,2,2,1
49741,1,5,5,1
49742,4,7,4,7
49743,2,4,4,2
49744,7,3,3,7
49745,6,7,6,7
49746,6,5,6,5
49747,0,3,0,3
49748,3,7,7,3
49749,4,1,4,1
49750,6,0,0,6
49751,2,3,2,3
49752,6,1,6,1
49753,4,2,4,2
49754,4,1,4,1
49755,1,7,1,7
49756,5,3,5,3
49757,4,2,4,2
49758,2,1,1,2
49759,5,3,5,3
49760,4,0,4,0
49761,0,4,4,0
49762,6,5,6,5
49763,4,5,5,4
49764,2,4,4,2
49765,7,5,5,7
49766,5,7,7,5
49767,7,1,1,7
49768,0,1,0,1
49769,3,0,0,3
49770,2,5,5,2
49771,3,1,1,3
49772,3,4,3,4
49773,6,7,6,7
49774,7,2,2,7
49775,1,2,2,1
49776,6,5,5,6
49777,6,4,4,6
49778,0,5,5,0
49779,7,1,1,7
49780,0,3,0,3
49781,4,7,4,7
49782,7,4,4,7
49783,4,6,6,4
49784,5,7,5,7
49785,2,6,2,6
49786,3,7,3,7
49787,2,6,2,6
49788,7,3,3,7
49789,2,1,1,2
49790,2,1,1,2
49791,5,1,1,5
49792,3,4,4,3
49793,7,4,4,7
49794,1,6,6,1
49795,6,3,6,3
49796,4,1,4,1
49797,2,3,3,2
49798,6,3,6,3
49799,0,6,6,0
49800,4,6,4,6
49801,2,4,4,2
49802,2,1,2,1
49803,3,7,7,3
49804,6,0,6,0
49805,4,1,4,1
49806,2,4,4,2
49807,5,3,5,3
49808,5,6,6,5
49809,2,7,7,2
49810,1,7,7,1
49811,6,2,6,2
49812,6,2,2,6
49813,2,1,2,1
49814,4,5,5,4
49815,0,6,6,0
49816,3,4,4,3
49817,1,7,7,1
49818,2,1,1,2
49819,1,2,2,1
49820,0,3,3,0
49821,3,4,4,3
49822,4,2,2,4
49823,2,7,2,7
49824,1,4,4,1
49825,5,2,5,2
49826,0,4,4,0
49827,1,4,4,1
49828,0,1,1,0
49829,0,6,6,0
49830,6,0,0,6
49831,4,2,4,2
49832,2,7,2,7
49833,1,7,1,7
49834,7,4,4,7
49835,7,4,4,7
49836,4,7,4,7
49837,4,6,4,6
49838,4,3,4,3
49839,0,3,0,3
49840,4,2,2,4
49841,4,2,4,2
49842,3,7,3,7
49843,6,1,6,1
49844,6,1,6,1
49845,6,4,4,6
49846,2,5,5,2
49847,0,3,0,3
49848,3,2,2,3
49849,4,7,4,7
49850,1,6,1,6
49851,7,4,4,7
49852,5,4,4,5
49853,7,0,0,7
49854,6,7,6,7
49855,4,5,4,5
49856,5,1,1,5
49857,3,4,4,3
49858,3,7,3,7
49859,2,0,0,2
49860,2,7,7,2
49861,4,5,4,5
49862,1,7,1,7
49863,7,1,1,7
49864,6,2,6,2
49865,0,7,0,7
49866,0,2,2,0
49867,1,0,1,0
49868,5,2,5,2
49869,7,4,4,7
49870,7,5,5,7
49871,2,7,7,2
49872,1,0,1,0
49873,5,1,1,5
49874,6,1,6,1
49875,6,0,6,0
49876,1,5,1,5
49877,4,3,4,3
49878,0,3,0,3
49879,7,6,6,7
49880,7,0,0,7
49881,7,1,1,7
49882,5,1,5,1
49883,4,3,4,3
49884,4,6,4,6
49885,5,2,2,5
49886,7,5,5,7
49887,7,1,1,7
49888,0,7,7,0
49889,5,2,2,5
49890,0,6,0,6
49891,4,6,4,6
49892,1,3,1,3
49893,6,7,7,6
49894,1,5,5,1
49895,2,1,2,1
49896,3,5,5,3
49897,1,5,5,1
49898,0,1,1,0
49899,0,3,3,0
49900,3,6,6,3
49901,5,4,4,5
49902,7,1,1,7
49903,1,4,4,1
49904,2,1,1,2
49905,4,5,4,5
49906,6,3,6,3
49907,3,1,3,1
49908,2,7,2,7
49909,4,7,4,7
49910,4,7,4,7
49911,3,1,1,3
49912,0,6,6,0
49913,7,1,1,7
49914,2,1,1,2
49915,6,1,1,6
49916,4,5,5,4
49917,0,3,3,0
49918,5,4,4,5
49919,3,1,3,1
49920,2,0,0,2
49921,5,4,4,5
49922,6,7,7,6
49923,5,2,5,2
49924,5,3,5,3
49925,6,3,3,6
49926,7,1,1,7
49927,7,6,6,7
49928,1,5,5,1
49929,7,1,1,7
49930,4,2,4,2
49931,5,1,5,1
49932,7,1,1,7
49933,4,2,4,2
49934,4,1,4,1
49935,2,5,2,5
49936,2,6,2,6
49937,7,4,4,7
49938,1,0,1,0
49939,0,1,1,0
49940,4,0,4,0
49941,6,3,6,3
49942,1,2,1,2
49943,7,3,7,3
49944,2,4,2,4
49945,1,6,1,6
49946,0,5,5,0
49947,6,0,6,0
49948,7,3,7,3
49949,2,6,2,6
49950,3,0,3,0
49951,5,4,4,5
49952,1,2,1,2
49953,5,7,5,7
49954,2,7,2,7
49955,3,2,3,2
49956,4,5,4,5
49957,6,2,2,6
49958,2,3,2,3
49959,7,3,3,7
49960,4,1,1,4
49961,6,3,3,6
49962,2,0,0,2
49963,1,4,4,1
49964,2,6,2,6
49965,4,0,0,4
49966,0,5,5,0
49967,0,3,3,0
49968,5,2,5,2
49969,1,4,4,1
49970,6,0,0,6
49971,4,7,4,7
49972,0,7,0,7
49973,0,6,0,6
49974,4,5,4,5
49975,2,3,2,3
49976,0,4,4,0
49977,5,6,5,6
49978,1,0,1,0
49979,7,5,5,7
49980,5,2,5,2
49981,1,2,2,1
49982,0,2,0,2
49983,0,1,1,0
49984,3,2,3,2
49985,1,0,0,1
49986,0,6,6,0
49987,4,5,4,5
49988,2,5,5,2
49989,3,0,3,0
49990,3,4,4,3
49991,1,7,7,1
49992,7,4,4,7
49993,3,7,7,3
49994,1,5,5,1
49995,7,1,7,1
49996,5,0,0,5
49997,3,7,3,7
49998,2,3,2,3
49999,5,0,5,0
50000,3,7,3,7
50001,3,5,5,3
50002,7,4,4,7
50003,0,4,4,0
50004,2,6,2,6
50005,4,2,2,4
50006,1,6,1,6
50007,5,3,5,3
50008,6,1,1,6
50009,5,1,1,5
50010,2,3,2,3
50011,4,0,4,0
50012,6,7,6,7
50013,6,3,6,3
50014,1,2,2,1
50015,0,3,0,3
50016,2,4,4,2
50017,6,3,6,3
50018,2,1,2,1
50019,1,5,5,1
50020,5,6,5,6
50021,7,3,3,7
50022,1,5,1,5
50023,2,5,2,5
50024,4,3,3,4
50025,5,1,1,5
50026,3,6,6,3
50027,7,4,4,7
50028,6,3,3,6
50029,2,5,5,2
50030,0,3,3,0
50031,4,7,4,7
50032,0,3,3,0
50033,1,2,1,2
50034,6,3,3,6
50035,7,2,2,7
50036,2,0,2,0
50037,7,0,0,7
50038,2,3,3,2
50039,7,4,4,7
50040,2,4,4,2
50041,7,0,0,7
50042,7,1,1,7
50043,1,4,4,1
50044,6,7,6,7
50045,0,5,5,0
50046,4,0,4,0
50047,6,1,1,6
50048,3,6,6,3
50049,5,2,5,2
50050,0,5,0,5
50051,7,4,4,7
50052,7,0,7,0
50053,3,7,3,7
50054,3,6,3,6
50055,2,3,2,3
50056,6,7,7,6
50057,4,6,4,6
50058,1,0,1,0
50059,6,3,3,6
50060,7,2,2,7
50061,6,4,4,6
50062,0,2,0,2
50063,6,4,4,6
50064,5,7,5,7
50065,6,4,4,6
50066,6,4,4,6
50067,1,3,1,3
50068,1,5,5,1
50069,7,6,6,7
50070,2,4,4,2
50071,1,3,3,1
50072,2,1,1,2
50073,5,7,5,7
50074,2,0,2,0
50075,5,6,5,6
50076,2,1,1,2
50077,4,0,4,0
50078,3,7,7,3
50079,5,6,5,6
50080,6,1,1,6
50081,0,5,5,0
50082,3,4,4,3
50083,3,2,2,3
50084,1,3,1,3
50085,5,7,5,7
50086,3,1,1,3
50087,7,4,4,7
50088,1,4,4,1
50089,1,3,1,3
50090,7,2,7,2
50091,3,0,0,3
50092,0,3,0,3
50093,0,3,0,3
50094,5,0,5,0
50095,1,7,1,7
50096,7,5,5,7
50097,3,2,2,3
50098,4,3,4,3
50099,0,2,0,2
50100,7,1,1,7
50101,6,4,4,6
50102,0,5,5,0
50103,0,5,5,0
50104,2,7,7,2
50105,3,2,3,2
50106,4,1,4,1
50107,3,4,3,4
50108,3,4,4,3
50109,1,5,1,5
50110,5,6,6,5
50111,4,7,4,7
50112,6,3,3,6
50113,5,4,4,5
50114,1,2,1,2
50115,7,5,5,7
50116,4,5,4,5
50117,5,4,4,5
50118,2,1,1,2
50119,4,1,4,1
50120,6,7,7,6
50121,6,2,6,2
50122,7,5,5,7
50123,6,5,6,5
50124,5,0,5,0
50125,6,4,4,6
50126,1,6,1,6
50127,5,0,5,0
50128,1,3,1,3
50129,7,0,7,0
50130,7,1,7,1
50131,5,1,5,1
50132,6,4,4,6
50133,5,2,5,2
50134,7,2,2,7
50135,7,2,7,2
50136,3,1,3,1
50137,0,4,4,0
50138,6,0,0,6
50139,5,6,5,6
50140,2,3,2,3
50141,3,4,4,3
50142,4,6,4,6
50143,0,3,3,0
50144,5,3,5,3
50145,1,2,2,1
50146,0,4,4,0
50147,7,3,7,3
50148,3,6,6,3
50149,1,2,1,2
50150,3,4,4,3
50151,1,3,1,3
50152,3,0,0,3
50153,3,6,3,6
50154,4,6,4,6
50155,4,5,4,5
50156,2,0,2,0
50157,4,3,4,3
50158,6,3,6,3
50159,0,3,0,3
50160,3,0,0,3
50161,0,3,3,0
50162,7,0,0,7
50163,5,6,5,6
50164,7,4,4,7
50165,2,7,2,7
50166,7,3,7,3
50167,3,6,3,6
50168,2,0,2,0
50169,3,6,3,6
50170,0,7,0,7
50171,6,3,3,6
50172,5,7,5,7
50173,7,5,5,7
50174,2,0,0,2
50175,3,2,3,2
50176,1,3,1,3
50177,2,7,7,2
50178,4,5,4,5
50179,3,4,4,3
50180,0,4,4,0
50181,5,2,5,2
50182,0,4,4,0
50183,7,1,1,7
50184,3,0,0,3
50185,7,2,7,2
50186,5,4,4,5
50187,5,2,2,5
50188,7,0,0,7
50189,6,3,6,3
50190,7,6,6,7
50191,1,4,4,1
50192,5,1,5,1
50193,1,5,5,1
50194,6,3,6,3
50195,0,1,0,1
50196,3,0,0,3
50197,6,7,7,6
50198,7,6,6,7
50199,4,0,4,0
50200,2,5,2,5
50201,7,6,7,6
50202,0,4,4,0
50203,4,3,4,3
50204,3,7,7,3
50205,2,7,2,7
50206,5,0,5,0
50207,2,3,2,3
50208,4,5,5,4
50209,7,3,7,3
50210,4,7,4,7
50211,4,1,1,4
50212,6,3,6,3
50213,6,1,1,6
50214,0,5,5,0
50215,3,4,4,3
50216,0,6,6,0
50217,7,6,6,7
50218,0,6,0,6
50219,0,7,0,7
50220,0,7,0,7
50221,4,0,0,4
50222,5,2,5,2
50223,0,7,0,7
50224,3,5,5,3
50225,2,5,2,5
50226,1,7,1,7
50227,3,2,2,3
50228,4,7,4,7
50229,5,4,5,4
50230,0,4,4,0
50231,3,5,5,3
50232,3,5,5,3
50233,2,6,2,6
50234,1,0,1,0
50235,3,0,3,0
50236,6,0,0,6
50237,1,3,1,3
50238,1,4,4,1
50239,1,7,1,7
50240,2,0,2,0
50241,6,1,1,6
50242,4,3,4,3
50243,7,2,7,2
50244,7,3,7,3
50245,4,1,4,1
50246,4,2,4,2
50247,7,1,1,7
50248,6,1,1,6
50249,7,4,4,7
50250,3,6,3,6
50251,6,3,6,3
50252,2,0,0,2
50253,3,1,1,3
50254,4,2,4,2
50255,3,0,0,3
50256,6,3,6,3
50257,1,5,5,1
50258,4,0,4,0
50259,5,0,5,0
50260,7,1,1,7
50261,2,6,2,6
50262,5,6,5,6
50263,5,6,5,6
50264,3,2,2,3
50265,2,6,2,6
50266,7,3,3,7
50267,2,5,2,5
50268,1,3,1,3
50269,5,0,5,0
50270,5,2,2,5
50271,2,5,2,5
50272,1,6,1,6
50273,3,7,3,7
50274,3,6,6,3
50275,2,0,0,2
50276,5,7,7,5
50277,0,2,0,2
50278,4,7,4,7
50279,0,6,6,0
50280,1,7,1,7
50281,2,7,2,7
50282,6,0,0,6
50283,2,6,2,6
50284,6,1,1,6
50285,2,1,1,2
50286,7,3,7,3
50287,1,5,5,1
50288,5,1,5,1
50289,2,3,2,3
50290,6,1,1,6
50291,2,0,0,2
50292,2,5,5,2
50293,1,0,1,0
50294,1,2,2,1
50295,2,0,2,0
50296,2,0,2,0
50297,5,4,4,5
50298,4,2,4,2
50299,3,0,0,3
50300,6,4,4,6
50301,0,4,4,0
50302,2,6,2,6
50303,2,3,3,2
50304,5,1,5,1
50305,7,3,7,3
50306,0,4,4,0
50307,7,5,5,7
50308,7,2,7,2
50309,0,6,0,6
50310,3,2,2,3
50311,4,3,4,3
50312,3,2,2,3
50313,5,3,5,3
50314,3,1,1,3
50315,0,3,0,3
50316,7,6,7,6
50317,5,1,5,1
50318,5,0,5,0
50319,4,6,4,6
50320,7,5,5,7
50321,3,1,1,3
50322,0,3,3,0
50323,0,5,5,0
50324,7,5,5,7
50325,6,2,2,6
50326,2,6,2,6
50327,1,3,1,3
50328,5,2,5,2
50329,1,7,1,7
50330,6,7,6,7
50331,5,6,5,6
50332,5,7,5,7
50333,1,0,0,1
50334,7,6,6,7
50335,7,4,4,7
50336,0,6,6,0
50337,5,7,5,7
50338,0,5,5,0
50339,1,0,1,0
50340,1,5,1,5
50341,6,3,3,6
50342,4,2,4,2
50343,6,3,3,6
50344,4,3,4,3
50345,4,1,1,4
50346,4,2,4,2
50347,1,4,4,1
50348,0,6,0,6
50349,1,3,1,3
50350,7,5,7,5
50351,1,3,1,3
50352,2,0,0,2
50353,2,5,5,2
50354,6,3,6,3
50355,1,3,1,3
50356,6,1,1,6
50357,7,6,7,6
50358,3,7,3,7
50359,5,3,5,3
50360,6,2,2,6
50361,1,5,1,5
50362,0,4,4,0
50363,1,3,1,3
50364,4,6,4,6
50365,0,4,0,4
50366,6,5,5,6
50367,0,3,3,0
50368,1,2,1,2
50369,6,2,6,2
50370,6,3,3,6
50371,6,4,4,6
50372,0,6,0,6
50373,1,5,5,1
50374,6,4,4,6
50375,3,1,1,3
50376,6,3,3,6
50377,1,4,4,1
50378,4,3,4,3
50379,3,5,5,3
50380,5,7,5,7
50381,6,4,4,6
50382,6,3,6,3
50383,1,0,1,0
50384,3,5,5,3
50385,1,7,1,7
50386,7,1,7,1
50387,7,1,1,7
50388,7,1,7,1
50389,5,2,5,2
50390,3,0,3,0
50391,5,1,5,1
50392,2,4,4,2
50393,3,5,5,3
50394,3,5,5,3
50395,2,3,2,3
50396,5,4,5,4
50397,4,7,4,7
50398,6,5,6,5
50399,0,1,1,0
50400,6,3,6,3
50401,2,0,0,2
50402,7,3,7,3
50403,0,6,6,0
50404,6,7,6,7
50405,2,0,0,2
50406,2,1,2,1
50407,3,7,3,7
50408,0,2,2,0
50409,6,3,3,6
50410,7,5,5,7
50411,3,0,0,3
50412,7,6,7,6
50413,6,4,4,6
50414,3,1,1,3
50415,4,5,4,5
50416,7,4,4,7
50417,4,5,4,5
50418,0,2,2,0
50419,6,1,1,6
50420,5,6,6,5
50421,4,5,4,5
50422,2,7,7,2
50423,0,5,0,5
50424,6,0,0,6
50425,1,4,4,1
50426,2,5,5,2
50427,7,4,4,7
50428,1,0,1,0
50429,5,4,4,5
50430,3,5,3,5
50431,2,5,5,2
50432,1,4,4,1
50433,2,6,2,6
50434,0,7,0,7
50435,1,2,1,2
50436,3,6,6,3
50437,0,7,0,7
50438,3,6,6,3
50439,1,6,6,1
50440,7,6,6,7
50441,7,1,1,7
50442,0,2,0,2
50443,5,1,5,1
50444,1,4,4,1
50445,4,3,3,4
50446,3,2,3,2
50447,4,2,4,2
50448,5,7,5,7
50449,1,4,4,1
50450,3,5,5,3
50451,1,4,4,1
50452,4,5,4,5
50453,1,7,1,7
50454,0,4,4,0
50455,0,2,0,2
50456,6,2,2,6
50457,6,5,6,5
50458,4,7,4,7
50459,2,0,2,0
50460,5,0,5,0
50461,3,0,0,3
50462,0,5,0,5
50463,4,2,4,2
50464,5,6,5,6
50465,6,1,6,1
50466,0,5,5,0
50467,2,5,5,2
50468,3,4,4,3
50469,4,0,4,0
50470,1,4,4,1
50471,2,6,6,2
50472,5,0,0,5
50473,1,0,0,1
50474,2,0,0,2
50475,0,3,0,3
50476,4,5,4,5
50477,7,1,1,7
50478,2,6,2,6
50479,4,0,4,0
50480,6,4,4,6
50481,2,4,4,2
50482,4,6,4,6
50483,7,2,2,7
50484,2,3,3,2
50485,7,3,3,7
50486,6,4,4,6
50487,5,6,5,6
50488,1,3,1,3
50489,6,3,6,3
50490,3,0,3,0
50491,5,1,5,1
50492,5,6,5,6
50493,5,0,5,0
50494,5,0,5,0
50495,6,1,6,1
50496,1,7,1,7
50497,7,3,3,7
50498,0,5,5,0
50499,7,5,5,7
50500,7,5,5,7
50501,3,2,2,3
50502,0,6,0,6
50503,4,5,4,5
50504,2,4,4,2
50505,3,1,3,1
50506,5,0,5,0
50507,6,2,2,6
50508,3,7,7,3
50509,2,4,4,2
50510,1,4,4,1
50511,4,3,4,3
50512,4,5,5,4
50513,1,0,1,0
50514,2,0,0,2
50515,1,4,4,1
50516,4,5,4,5
50517,2,3,2,3
50518,6,5,5,6
50519,0,1,1,0
50520,6,2,6,2
50521,6,5,5,6
50522,3,7,7,3
50523,2,5,2,5
50524,5,4,4,5
50525,3,6,3,6
50526,1,5,1,5
50527,5,4,4,5
50528,5,6,5,6
50529,0,5,5,0
50530,0,3,0,3
50531,3,0,0,3
50532,6,5,5,6
50533,1,4,4,1
50534,4,0,4,0
50535,3,1,1,3
50536,0,1,1,0
50537,3,7,3,7
50538,3,5,5,3
50539,1,5,5,1
50540,6,5,5,6
50541,3,7,7,3
50542,0,5,0,5
50543,2,4,4,2
50544,5,6,5,6
50545,0,2,0,2
50546,2,1,2,1
50547,2,7,7,2
50548,5,3,5,3
50549,1,3,1,3
50550,3,1,1,3
50551,5,2,2,5
50552,0,3,0,3
50553,0,2,0,2
50554,2,3,2,3
50555,7,4,4,7
50556,7,6,7,6
50557,7,4,4,7
50558,5,3,5,3
50559,2,0,2,0
50560,7,0,7,0
50561,4,5,4,5
50562,3,0,0,3
50563,2,4,4,2
50564,0,2,0,2
50565,3,4,4,3
50566,0,7,0,7
50567,3,2,2,3
50568,7,5,5,7
50569,1,6,6,1
50570,3,4,4,3
50571,5,3,5,3
50572,0,6,0,6
50573,7,5,5,7
50574,7,2,2,7
50575,7,6,6,7
50576,7,2,2,7
50577,5,1,1,5
50578,4,5,5,4
50579,3,7,3,7
50580,6,2,2,6
50581,5,0,0,5
50582,2,0,2,0
50583,2,5,2,5
50584,5,3,5,3
50585,0,4,4,0
50586,1,0,0,1
50587,2,6,2,6
50588,4,2,4,2
50589,1,6,6,1
50590,4,3,4,3
50591,6,4,4,6
50592,5,7,5,7
50593,2,5,5,2
50594,0,3,3,0
50595,0,7,0,7
50596,7,2,2,7
50597,5,7,5,7
50598,5,4,4,5
50599,3,2,2,3
50600,6,7,7,6
50601,3,7,3,7
50602,2,0,0,2
50603,7,0,0,7
50604,2,6,6,2
50605,1,7,1,7
50606,5,1,5,1
50607,4,3,4,3
50608,0,1,1,0
50609,7,3,7,3
50610,3,1,1,3
50611,2,7,2,7
50612,4,1,4,1
50613,3,0,0,3
50614,7,5,5,7
50615,3,7,7,3
50616,1,0,0,1
50617,1,3,1,3
50618,2,4,4,2
50619,5,2,2,5
50620,7,4,4,7
50621,2,0,2,0
50622,5,1,1,5
50623,5,2,5,2
50624,7,5,5,7
50625,3,2,2,3
50626,6,5,5,6
50627,0,5,5,0
50628,7,4,4,7
50629,5,0,0,5
50630,2,6,2,6
50631,2,3,2,3
50632,6,3,3,6
50633,2,3,3,2
50634,4,0,0,4
50635,2,6,6,2
50636,3,2,3,2
50637,2,4,4,2
50638,6,0,6,0
50639,1,5,5,1
50640,4,2,2,4
50641,4,1,4,1
50642,2,0,0,2
50643,7,2,2,7
50644,3,2,2,3
50645,4,7,4,7
50646,4,0,4,0
50647,7,1,1,7
50648,1,2,1,2
50649,5,2,5,2
50650,4,5,4,5
50651,6,2,2,6
50652,7,4,4,7
50653,2,0,0,2
50654,4,7,4,7
50655,5,2,2,5
50656,4,3,4,3
50657,4,0,4,0
50658,3,0,0,3
50659,3,5,3,5
50660,4,2,4,2
50661,3,0,0,3
50662,1,2,1,2
50663,2,0,2,0
50664,7,3,7,3
50665,2,1,1,2
50666,7,6,7,6
50667,3,2,3,2
50668,6,1,1,6
50669,6,4,4,6
50670,4,7,4,7
50671,7,0,7,0
50672,3,2,2,3
50673,4,2,4,2
50674,4,0,4,0
50675,5,7,5,7
50676,6,4,4,6
50677,2,3,3,2
50678,7,4,4,7
50679,2,6,2,6
50680,7,2,2,7
50681,7,5,5,7
50682,1,6,1,6
50683,3,6,3,6
50684,7,1,1,7
50685,4,5,4,5
50686,6,1,1,6
50687,6,1,1,6
50688,3,2,2,3
50689,2,7,2,7
50690,2,3,2,3
50691,6,2,6,2
50692,5,6,5,6
50693,2,5,5,2
50694,2,4,4,2
